RC,Tag #,Manufacturer,Model,Model Number,Description,Responsibility,Status,Department,EQ Class,Serial Number,Date Acquired,Date Disabled,Warranty Date,Location,Risk Name,Risk Level,Alarm,Facility Tag Number,Misc Note,Billing Code,MTBF,Device MTBF,Purchase Cost,Manufacture Date,AEM Eligible,Proc(Freq)(NDue),Site Number,Manufacturer REC FREQ,Alias,TeleTracking Field Number,IP Address 1,IP Address 2,Freq,MAC,Port,Functional ID
0,209342,Manufacturer_29,Model_10,3,Description_425858,Responsiblity_6,Running,Department_5,EQ_Class_10,68724240,5/30/2019,5/3/2019,5/2/2019,Location_719,Risk_Name_8,1,None,785,None,553820,244,712,396130,4/27/2019,True,1,5,1,None,775730,111.61.222.105,172.0.191.162,1,07:e1:14:03:49:3d,1637,308
0,83217,Manufacturer_11,Model_20,27,Description_608270,Responsiblity_19,Running,Department_10,EQ_Class_13,26589046,5/30/2019,5/27/2019,5/21/2019,Location_123,Risk_Name_31,1,None,636,None,643638,898,405,717182,4/5/2019,True,1,30,1,None,820966,58.129.125.1,254.12.66.119,1,b9:91:ec:65:8b:d1,1415,638
0,685502,Manufacturer_18,Model_12,14,Description_286382,Responsiblity_17,Running,Department_12,EQ_Class_5,89013592,5/8/2019,5/29/2019,5/9/2019,Location_622,Risk_Name_23,1,None,568,None,388362,409,752,325153,4/11/2019,True,1,13,1,None,833935,104.101.169.99,206.228.214.179,1,5c:df:06:ac:f0:74,1074,535
0,130414,Manufacturer_27,Model_13,30,Description_303555,Responsiblity_6,Running,Department_29,EQ_Class_5,52060355,5/9/2019,5/25/2019,5/20/2019,Location_208,Risk_Name_6,1,None,314,None,542509,809,116,632846,4/19/2019,True,1,21,1,None,23687,103.218.49.80,4.248.168.177,1,16:cf:5c:1d:a6:2d,1453,314
0,704441,Manufacturer_5,Model_20,13,Description_576888,Responsiblity_15,Running,Department_17,EQ_Class_18,1580551,5/25/2019,5/16/2019,5/2/2019,Location_133,Risk_Name_4,1,None,362,None,121137,637,232,371748,4/31/2019,True,1,30,1,None,569594,100.224.158.241,9.219.167.192,1,5c:cd:7b:7d:2e:f2,1593,762
0,211685,Manufacturer_32,Model_25,20,Description_357950,Responsiblity_32,Running,Department_22,EQ_Class_14,8610278,5/28/2019,5/6/2019,5/1/2019,Location_522,Risk_Name_18,1,None,850,None,55327,177,952,206222,4/17/2019,True,1,32,1,None,296403,2.136.175.66,243.19.191.62,1,c2:0d:3f:41:a4:cd,1694,681
0,956405,Manufacturer_11,Model_7,10,Description_357971,Responsiblity_4,Running,Department_25,EQ_Class_30,47464439,5/28/2019,5/25/2019,5/15/2019,Location_819,Risk_Name_31,1,None,661,None,607704,136,969,281762,4/30/2019,True,1,29,1,None,215599,99.172.180.126,0.230.145.32,1,28:49:f7:23:fe:4e,1265,549
0,360052,Manufacturer_23,Model_31,10,Description_655295,Responsiblity_7,Running,Department_31,EQ_Class_2,61415466,5/16/2019,5/15/2019,5/27/2019,Location_338,Risk_Name_10,1,None,33,None,243433,186,375,881211,4/28/2019,True,1,31,1,None,576809,91.73.199.177,159.110.219.154,1,93:cf:bf:73:6b:a7,1690,53
0,208263,Manufacturer_1,Model_30,21,Description_520149,Responsiblity_22,Running,Department_15,EQ_Class_4,44412403,5/3/2019,5/6/2019,5/14/2019,Location_695,Risk_Name_23,1,None,376,None,391507,470,474,451561,4/31/2019,True,1,24,1,None,886242,73.217.226.25,203.124.68.233,1,8c:c9:34:f1:e7:1f,1481,454
0,839150,Manufacturer_14,Model_8,21,Description_1044956,Responsiblity_27,Running,Department_31,EQ_Class_17,13065577,5/28/2019,5/19/2019,5/3/2019,Location_309,Risk_Name_27,1,None,105,None,2384,726,532,770733,4/15/2019,True,1,28,1,None,397057,242.121.54.111,78.137.9.248,1,47:3f:39:0d:68:d8,1206,709
0,671844,Manufacturer_29,Model_14,32,Description_183357,Responsiblity_8,Running,Department_18,EQ_Class_19,25260611,5/12/2019,5/4/2019,5/1/2019,Location_697,Risk_Name_23,1,None,495,None,571025,852,221,404818,4/24/2019,True,1,19,1,None,617443,149.85.105.220,237.255.41.235,1,98:92:a0:a8:88:2b,1336,367
0,971392,Manufacturer_15,Model_8,29,Description_331337,Responsiblity_15,Running,Department_13,EQ_Class_20,75408323,5/8/2019,5/15/2019,5/25/2019,Location_254,Risk_Name_1,1,None,1017,None,154801,931,850,730535,4/6/2019,True,1,9,1,None,822352,201.93.225.63,216.72.56.77,1,4f:bd:7a:fd:4b:d9,1865,869
0,635380,Manufacturer_22,Model_17,7,Description_929281,Responsiblity_12,Running,Department_5,EQ_Class_9,83406243,5/20/2019,5/11/2019,5/20/2019,Location_121,Risk_Name_28,1,None,927,None,333144,877,745,66115,4/13/2019,True,1,3,1,None,1032011,98.191.255.159,243.202.234.117,1,3f:7b:67:3f:c8:58,1113,529
0,552247,Manufacturer_20,Model_6,6,Description_754849,Responsiblity_20,Running,Department_21,EQ_Class_18,58908699,5/21/2019,5/12/2019,5/15/2019,Location_52,Risk_Name_16,1,None,615,None,131813,178,90,84997,4/16/2019,True,1,11,1,None,895895,2.85.220.77,89.145.38.196,1,d0:e5:ea:eb:ac:8c,1375,421
0,104832,Manufacturer_16,Model_29,5,Description_396765,Responsiblity_30,Running,Department_5,EQ_Class_5,39195420,5/21/2019,5/7/2019,5/19/2019,Location_274,Risk_Name_27,1,None,272,None,759432,704,999,1017972,4/12/2019,True,1,30,1,None,157772,120.67.5.13,245.42.232.16,1,8b:ba:49:99:91:ec,1042,324
0,138220,Manufacturer_21,Model_22,23,Description_193633,Responsiblity_2,Running,Department_1,EQ_Class_3,50172628,5/4/2019,5/22/2019,5/8/2019,Location_457,Risk_Name_29,1,None,257,None,308198,18,47,922159,4/23/2019,True,1,20,1,None,85514,128.116.22.89,206.185.46.18,1,c7:17:a6:f4:fd:d0,1433,548
0,647061,Manufacturer_7,Model_21,24,Description_889194,Responsiblity_8,Running,Department_17,EQ_Class_4,69549811,5/11/2019,5/5/2019,5/9/2019,Location_569,Risk_Name_24,1,None,666,None,235906,614,621,474532,4/15/2019,True,1,26,1,None,969161,250.51.83.135,241.168.14.139,1,38:05:6b:e8:be:2a,1120,180
0,291372,Manufacturer_5,Model_3,32,Description_240603,Responsiblity_9,Running,Department_4,EQ_Class_24,76394508,5/18/2019,5/12/2019,5/22/2019,Location_1019,Risk_Name_18,1,None,945,None,163738,397,890,850431,4/26/2019,True,1,20,1,None,348191,102.40.157.131,171.121.240.57,1,18:c6:42:5f:19:74,1325,56
0,108154,Manufacturer_6,Model_26,21,Description_240271,Responsiblity_14,Running,Department_2,EQ_Class_19,35267474,5/12/2019,5/23/2019,5/5/2019,Location_911,Risk_Name_10,1,None,913,None,1001635,668,312,920277,4/11/2019,True,1,22,1,None,199716,111.61.222.105,211.58.92.229,1,2f:0d:a7:76:be:e5,1215,759
0,222133,Manufacturer_30,Model_28,6,Description_299077,Responsiblity_21,Running,Department_18,EQ_Class_3,74297152,5/7/2019,5/14/2019,5/4/2019,Location_804,Risk_Name_13,1,None,109,None,939817,253,241,937855,4/28/2019,True,1,3,1,None,72425,251.223.22.227,13.231.176.227,1,52:20:4a:48:88:1e,1928,324
0,142130,Manufacturer_27,Model_2,11,Description_1021735,Responsiblity_22,Running,Department_19,EQ_Class_28,11499717,5/5/2019,5/31/2019,5/9/2019,Location_494,Risk_Name_18,1,None,886,None,42707,482,840,413918,4/15/2019,True,1,4,1,None,559722,251.223.22.227,16.31.174.123,1,5a:92:4c:0b:4c:cc,1305,578
0,430864,Manufacturer_26,Model_14,1,Description_625711,Responsiblity_21,Running,Department_26,EQ_Class_6,79752443,5/23/2019,5/22/2019,5/24/2019,Location_285,Risk_Name_14,1,None,326,None,253267,188,848,702120,4/10/2019,True,1,26,1,None,638904,185.33.110.185,44.76.35.91,1,be:c6:0a:d3:c9:47,1293,102
0,457186,Manufacturer_7,Model_7,2,Description_965838,Responsiblity_14,Running,Department_29,EQ_Class_13,78041110,5/6/2019,5/14/2019,5/22/2019,Location_292,Risk_Name_7,1,None,563,None,291107,905,190,1014798,4/3/2019,True,1,26,1,None,129077,203.124.68.233,179.222.35.158,1,57:b5:26:21:c3:eb,1533,1
0,856811,Manufacturer_30,Model_17,31,Description_406902,Responsiblity_17,Running,Department_13,EQ_Class_29,13173569,5/4/2019,5/31/2019,5/2/2019,Location_659,Risk_Name_12,1,None,452,None,417526,444,688,288919,4/9/2019,True,1,6,1,None,50712,250.167.50.111,180.251.240.195,1,a3:a8:eb:98:92:72,1240,447
0,875923,Manufacturer_23,Model_14,28,Description_121971,Responsiblity_32,Running,Department_32,EQ_Class_6,18737053,5/5/2019,5/26/2019,5/23/2019,Location_241,Risk_Name_3,1,None,23,None,614811,786,966,1027613,4/23/2019,True,1,11,1,None,535888,89.119.169.71,245.11.180.65,1,07:1d:4e:94:36:44,1804,517
0,778844,Manufacturer_9,Model_5,17,Description_958689,Responsiblity_23,Running,Department_7,EQ_Class_16,41655004,5/5/2019,5/16/2019,5/20/2019,Location_347,Risk_Name_11,1,None,144,None,156556,983,76,53535,4/27/2019,True,1,29,1,None,299285,16.31.174.123,37.104.237.76,1,2f:78:0e:f0:1b:5d,1516,279
0,160352,Manufacturer_30,Model_31,31,Description_1028020,Responsiblity_2,Running,Department_28,EQ_Class_5,31614503,5/11/2019,5/26/2019,5/18/2019,Location_16,Risk_Name_22,1,None,748,None,18622,620,590,813927,4/30/2019,True,1,19,1,None,578319,140.135.79.90,58.77.171.62,1,71:80:df:29:6e:d7,1279,649
0,858769,Manufacturer_26,Model_24,20,Description_9528,Responsiblity_23,Running,Department_14,EQ_Class_32,19249249,5/12/2019,5/16/2019,5/5/2019,Location_856,Risk_Name_4,1,None,206,None,161062,164,671,112543,4/11/2019,True,1,30,1,None,399501,117.255.168.208,84.154.169.196,1,d0:fa:f9:8e:6d:7d,1154,319
0,886225,Manufacturer_28,Model_32,31,Description_282919,Responsiblity_24,Running,Department_18,EQ_Class_22,89137697,5/24/2019,5/10/2019,5/25/2019,Location_533,Risk_Name_31,1,None,640,None,497576,361,369,605064,4/19/2019,True,1,28,1,None,139698,210.244.143.96,137.26.180.249,1,a7:fd:fb:cb:eb:78,1363,465
0,540730,Manufacturer_15,Model_3,2,Description_924870,Responsiblity_23,Running,Department_28,EQ_Class_10,65124923,5/28/2019,5/15/2019,5/30/2019,Location_439,Risk_Name_22,1,None,629,None,738859,763,127,653197,4/30/2019,True,1,23,1,None,611628,123.135.247.45,121.215.122.150,1,77:db:fc:71:30:9a,1905,152
0,249708,Manufacturer_8,Model_7,7,Description_672916,Responsiblity_11,Running,Department_2,EQ_Class_24,68540651,5/23/2019,5/22/2019,5/28/2019,Location_314,Risk_Name_22,1,None,683,None,803108,216,419,192671,4/2/2019,True,1,2,1,None,178279,118.33.189.11,205.168.174.241,1,db:92:f4:8e:5a:a7,1124,850
0,428255,Manufacturer_16,Model_25,29,Description_914921,Responsiblity_29,Running,Department_25,EQ_Class_16,56286717,5/16/2019,5/7/2019,5/30/2019,Location_35,Risk_Name_10,1,None,136,None,144905,124,562,164406,4/18/2019,True,1,25,1,None,397692,211.59.2.116,96.38.114.97,1,cc:a2:5e:9a:b9:58,1928,292
0,25528,Manufacturer_9,Model_3,6,Description_311271,Responsiblity_7,Running,Department_21,EQ_Class_21,60513857,5/19/2019,5/16/2019,5/21/2019,Location_644,Risk_Name_10,1,None,266,None,80870,613,897,535394,4/5/2019,True,1,32,1,None,430710,24.150.1.118,244.171.133.21,1,6c:f9:3e:11:3d:d6,1310,654
0,438740,Manufacturer_16,Model_12,10,Description_799820,Responsiblity_4,Running,Department_9,EQ_Class_12,9293060,5/10/2019,5/15/2019,5/26/2019,Location_215,Risk_Name_9,1,None,217,None,461916,631,5,780099,4/2/2019,True,1,6,1,None,970274,8.220.71.224,240.113.234.77,1,c2:18:1a:5b:a3:f6,1574,1015
0,470452,Manufacturer_16,Model_29,6,Description_180096,Responsiblity_19,Running,Department_11,EQ_Class_15,96554078,5/17/2019,5/26/2019,5/20/2019,Location_884,Risk_Name_18,1,None,106,None,447276,332,888,934384,4/18/2019,True,1,7,1,None,357217,104.88.122.175,67.233.35.12,1,ce:42:5d:6a:f6:01,1461,405
0,573384,Manufacturer_9,Model_1,20,Description_784831,Responsiblity_30,Running,Department_30,EQ_Class_14,16929392,5/14/2019,5/26/2019,5/13/2019,Location_362,Risk_Name_10,1,None,466,None,336241,959,259,359438,4/16/2019,True,1,5,1,None,811685,25.202.238.97,133.90.37.243,1,e7:91:65:37:df:c9,1185,282
0,474410,Manufacturer_31,Model_20,10,Description_355512,Responsiblity_10,Running,Department_14,EQ_Class_21,3462541,5/9/2019,5/15/2019,5/8/2019,Location_481,Risk_Name_3,1,None,363,None,772547,150,455,567932,4/12/2019,True,1,22,1,None,618677,176.127.56.246,52.243.72.248,1,40:b2:b2:b4:35:82,1309,576
0,517178,Manufacturer_14,Model_7,26,Description_522911,Responsiblity_4,Running,Department_29,EQ_Class_20,14011292,5/5/2019,5/10/2019,5/7/2019,Location_74,Risk_Name_22,1,None,538,None,54628,857,692,818406,4/3/2019,True,1,28,1,None,800696,230.23.93.179,62.180.207.238,1,ed:66:93:78:38:3f,2043,836
0,887825,Manufacturer_17,Model_5,16,Description_920408,Responsiblity_19,Running,Department_18,EQ_Class_26,82779951,5/31/2019,5/7/2019,5/2/2019,Location_156,Risk_Name_12,1,None,384,None,353032,438,431,830332,4/28/2019,True,1,30,1,None,867,177.156.196.6,217.19.28.95,1,56:2e:f7:30:12:98,1702,595
0,868491,Manufacturer_21,Model_4,25,Description_1019436,Responsiblity_13,Running,Department_3,EQ_Class_31,81617380,5/17/2019,5/18/2019,5/3/2019,Location_731,Risk_Name_16,1,None,16,None,251927,401,670,966113,4/3/2019,True,1,22,1,None,89957,29.237.8.181,254.154.133.61,1,b7:46:b0:53:5a:7a,1787,490
0,519125,Manufacturer_9,Model_11,9,Description_644209,Responsiblity_32,Running,Department_16,EQ_Class_15,46746325,5/26/2019,5/6/2019,5/15/2019,Location_16,Risk_Name_8,1,None,518,None,426324,257,440,847569,4/26/2019,True,1,12,1,None,579318,173.172.89.115,160.120.14.44,1,1d:3a:f8:6b:5a:da,1891,496
0,1019345,Manufacturer_18,Model_10,8,Description_985459,Responsiblity_22,Running,Department_9,EQ_Class_29,63792369,5/16/2019,5/9/2019,5/4/2019,Location_558,Risk_Name_16,1,None,318,None,246154,808,611,193374,4/19/2019,True,1,17,1,None,700895,210.43.202.119,84.12.198.12,1,d6:fc:8c:e3:13:71,1209,947
0,956985,Manufacturer_23,Model_25,29,Description_183965,Responsiblity_23,Running,Department_8,EQ_Class_2,7958920,5/29/2019,5/30/2019,5/17/2019,Location_91,Risk_Name_7,1,None,413,None,348048,404,357,865026,4/9/2019,True,1,32,1,None,578754,43.176.170.15,121.13.74.21,1,03:73:c8:7e:9c:5c,1318,1018
0,859583,Manufacturer_15,Model_15,27,Description_115050,Responsiblity_27,Running,Department_18,EQ_Class_3,24096654,5/7/2019,5/13/2019,5/12/2019,Location_482,Risk_Name_27,1,None,803,None,937152,667,341,353767,4/15/2019,True,1,4,1,None,652557,119.126.0.208,197.222.133.90,1,c8:f9:35:aa:57:0c,1257,371
0,606909,Manufacturer_15,Model_29,21,Description_429259,Responsiblity_5,Running,Department_22,EQ_Class_31,73453855,5/26/2019,5/17/2019,5/17/2019,Location_731,Risk_Name_14,1,None,1,None,190170,776,778,179585,4/9/2019,True,1,12,1,None,840326,96.80.73.247,195.210.42.174,1,1e:67:e6:94:e5:cc,2045,564
0,464462,Manufacturer_31,Model_29,23,Description_506232,Responsiblity_26,Running,Department_24,EQ_Class_14,36217038,5/21/2019,5/4/2019,5/20/2019,Location_494,Risk_Name_5,1,None,950,None,781727,951,743,282008,4/6/2019,True,1,5,1,None,577774,73.99.163.158,220.29.77.100,1,cd:d6:fa:bb:d7:65,1859,460
0,707432,Manufacturer_22,Model_32,27,Description_457061,Responsiblity_11,Running,Department_28,EQ_Class_15,84208413,5/2/2019,5/22/2019,5/5/2019,Location_128,Risk_Name_11,1,None,130,None,715481,892,178,909798,4/14/2019,True,1,31,1,None,620381,226.82.48.150,8.230.226.204,1,a2:eb:51:7c:db:df,1483,208
0,154612,Manufacturer_4,Model_18,17,Description_978883,Responsiblity_17,Running,Department_2,EQ_Class_24,93008619,5/9/2019,5/30/2019,5/13/2019,Location_202,Risk_Name_12,1,None,766,None,168576,791,423,157225,4/29/2019,True,1,5,1,None,290035,34.123.197.230,110.74.186.209,1,32:38:22:f6:37:06,1930,295
0,880571,Manufacturer_11,Model_8,25,Description_405986,Responsiblity_2,Running,Department_12,EQ_Class_4,65286956,5/13/2019,5/16/2019,5/20/2019,Location_913,Risk_Name_16,1,None,343,None,886349,839,945,273457,4/9/2019,True,1,29,1,None,845291,76.237.233.254,149.178.141.50,1,71:56:7b:16:0d:24,1354,164
0,877763,Manufacturer_20,Model_12,25,Description_495559,Responsiblity_16,Running,Department_8,EQ_Class_21,5259734,5/13/2019,5/8/2019,5/9/2019,Location_359,Risk_Name_15,1,None,406,None,394243,789,814,52287,4/11/2019,True,1,8,1,None,629019,203.67.34.158,49.252.7.221,1,32:38:22:f6:37:06,1573,482
0,190775,Manufacturer_4,Model_25,30,Description_990672,Responsiblity_28,Running,Department_6,EQ_Class_28,90115023,5/1/2019,5/26/2019,5/11/2019,Location_997,Risk_Name_23,1,None,232,None,370394,87,907,458340,4/5/2019,True,1,30,1,None,467406,156.197.241.140,37.87.139.130,1,87:0a:7f:2b:78:fc,1500,492
0,259046,Manufacturer_1,Model_27,10,Description_32441,Responsiblity_15,Running,Department_4,EQ_Class_19,86159486,5/30/2019,5/21/2019,5/30/2019,Location_429,Risk_Name_14,1,None,142,None,402893,714,607,287746,4/24/2019,True,1,1,1,None,345608,81.123.197.141,32.50.97.129,1,87:90:cf:39:8c:2c,1073,421
0,1033229,Manufacturer_24,Model_16,29,Description_870118,Responsiblity_5,Running,Department_4,EQ_Class_11,75090744,5/27/2019,5/30/2019,5/12/2019,Location_832,Risk_Name_20,1,None,471,None,537772,495,518,414114,4/18/2019,True,1,9,1,None,470488,6.84.181.111,207.110.239.114,1,05:23:e7:60:50:04,1903,885
0,1002422,Manufacturer_18,Model_5,17,Description_1041776,Responsiblity_29,Running,Department_11,EQ_Class_18,27102339,5/2/2019,5/11/2019,5/1/2019,Location_839,Risk_Name_1,1,None,940,None,233514,300,88,816523,4/22/2019,True,1,31,1,None,565262,171.210.3.72,228.163.28.49,1,d0:d2:ef:0c:18:2b,1507,724
0,943833,Manufacturer_9,Model_28,1,Description_19559,Responsiblity_12,Running,Department_18,EQ_Class_13,55642927,5/5/2019,5/3/2019,5/7/2019,Location_542,Risk_Name_11,1,None,121,None,1018686,797,549,740901,4/13/2019,True,1,24,1,None,438577,167.196.253.252,16.31.174.123,1,d8:ad:dc:76:db:32,1611,378
0,115103,Manufacturer_19,Model_14,23,Description_131462,Responsiblity_6,Running,Department_17,EQ_Class_30,9862754,5/5/2019,5/9/2019,5/23/2019,Location_220,Risk_Name_1,1,None,756,None,658143,157,88,245353,4/21/2019,True,1,32,1,None,559508,2.108.227.235,3.217.38.3,1,36:81:1d:d9:a7:a4,1409,848
0,982904,Manufacturer_27,Model_5,19,Description_871550,Responsiblity_1,Running,Department_23,EQ_Class_21,92978938,5/18/2019,5/24/2019,5/7/2019,Location_367,Risk_Name_17,1,None,201,None,785436,831,972,660639,4/6/2019,True,1,6,1,None,142153,2.136.175.66,27.51.179.202,1,be:bd:45:64:5a:02,1642,515
0,801265,Manufacturer_3,Model_21,10,Description_401197,Responsiblity_3,Running,Department_2,EQ_Class_25,19312211,5/6/2019,5/5/2019,5/25/2019,Location_535,Risk_Name_20,1,None,552,None,556222,301,192,607563,4/29/2019,True,1,20,1,None,935837,195.239.136.246,27.51.179.202,1,a7:a5:b8:52:2d:4c,1474,583
0,898521,Manufacturer_2,Model_6,19,Description_1013732,Responsiblity_13,Running,Department_23,EQ_Class_8,52952386,5/9/2019,5/29/2019,5/7/2019,Location_199,Risk_Name_28,1,None,521,None,907786,141,93,547152,4/27/2019,True,1,21,1,None,992468,83.28.13.203,217.58.242.240,1,27:92:af:8c:cc:ee,1608,896
0,194042,Manufacturer_26,Model_16,29,Description_355067,Responsiblity_16,Running,Department_12,EQ_Class_2,73674103,5/20/2019,5/5/2019,5/3/2019,Location_35,Risk_Name_8,1,None,210,None,64277,429,225,785930,4/14/2019,True,1,4,1,None,894451,102.6.92.36,144.53.228.67,1,38:1f:93:55:87:91,2037,483
0,873784,Manufacturer_3,Model_11,26,Description_550460,Responsiblity_21,Running,Department_21,EQ_Class_14,89382525,5/31/2019,5/31/2019,5/24/2019,Location_781,Risk_Name_9,1,None,372,None,715982,1010,831,765199,4/13/2019,True,1,2,1,None,456973,188.179.60.6,128.242.182.141,1,90:06:bb:fd:06:f0,1040,753
0,885459,Manufacturer_19,Model_7,28,Description_1000750,Responsiblity_14,Running,Department_28,EQ_Class_11,20423558,5/19/2019,5/25/2019,5/23/2019,Location_399,Risk_Name_29,1,None,270,None,850304,684,248,901540,4/16/2019,True,1,15,1,None,110241,46.26.22.25,148.156.101.7,1,c7:17:a6:f4:fd:d0,1147,221
0,1000131,Manufacturer_32,Model_22,4,Description_189802,Responsiblity_21,Running,Department_23,EQ_Class_28,92721774,5/4/2019,5/14/2019,5/18/2019,Location_625,Risk_Name_24,1,None,297,None,441478,490,451,953503,4/13/2019,True,1,14,1,None,1040241,27.202.149.227,219.238.209.32,1,f8:76:7a:d7:d6:df,1690,274
0,671956,Manufacturer_12,Model_8,20,Description_393124,Responsiblity_1,Running,Department_28,EQ_Class_29,62441584,5/14/2019,5/23/2019,5/8/2019,Location_283,Risk_Name_6,1,None,891,None,269409,141,755,154030,4/3/2019,True,1,21,1,None,76948,245.45.8.69,121.215.122.150,1,f5:33:af:38:76:bc,1144,535
0,370259,Manufacturer_15,Model_29,32,Description_637746,Responsiblity_13,Running,Department_25,EQ_Class_15,13636998,5/27/2019,5/2/2019,5/14/2019,Location_733,Risk_Name_23,1,None,171,None,878985,837,870,873592,4/2/2019,True,1,25,1,None,838613,202.143.53.53,65.131.175.204,1,21:65:8f:ac:e2:9f,1324,976
0,251621,Manufacturer_17,Model_1,32,Description_511151,Responsiblity_15,Running,Department_25,EQ_Class_10,73994550,5/1/2019,5/8/2019,5/20/2019,Location_919,Risk_Name_26,1,None,297,None,534529,210,935,712687,4/15/2019,True,1,6,1,None,237358,251.223.22.227,205.115.210.82,1,0b:2e:af:48:e5:16,1842,683
0,421901,Manufacturer_16,Model_12,23,Description_165508,Responsiblity_16,Running,Department_29,EQ_Class_29,80097536,5/8/2019,5/19/2019,5/17/2019,Location_235,Risk_Name_24,1,None,611,None,488387,769,946,124680,4/6/2019,True,1,31,1,None,813603,224.123.9.165,128.153.73.176,1,0e:ae:f7:91:54:02,1876,879
0,699663,Manufacturer_13,Model_9,29,Description_256988,Responsiblity_1,Running,Department_11,EQ_Class_9,61134214,5/11/2019,5/17/2019,5/8/2019,Location_371,Risk_Name_16,1,None,693,None,426695,241,467,864850,4/24/2019,True,1,15,1,None,1751,73.153.155.127,2.136.175.66,1,b6:cb:c0:16:a5:e9,1926,850
0,691879,Manufacturer_5,Model_23,4,Description_1039626,Responsiblity_4,Running,Department_17,EQ_Class_16,36337684,5/4/2019,5/9/2019,5/6/2019,Location_313,Risk_Name_7,1,None,180,None,273900,987,757,600922,4/16/2019,True,1,8,1,None,334889,67.181.164.8,228.76.192.48,1,42:33:b6:ce:0c:b2,1622,225
0,725090,Manufacturer_11,Model_13,11,Description_661739,Responsiblity_7,Running,Department_30,EQ_Class_22,52008898,5/9/2019,5/25/2019,5/24/2019,Location_730,Risk_Name_21,1,None,936,None,682360,782,1023,881162,4/22/2019,True,1,20,1,None,702315,72.52.218.162,247.161.83.136,1,10:f1:42:05:6a:2c,1231,575
0,1002957,Manufacturer_2,Model_31,7,Description_828570,Responsiblity_27,Running,Department_28,EQ_Class_9,75320785,5/2/2019,5/31/2019,5/6/2019,Location_216,Risk_Name_22,1,None,1012,None,953142,498,643,406029,4/29/2019,True,1,2,1,None,258840,237.251.196.129,14.142.61.206,1,d1:58:41:3d:33:4f,1086,152
